event_id,event,sensor,file_name,min,max
R19031207257370,random,ir107,R19031207257370_ir107_fi752_random_2019_0101_0430.npz,-47.55999755859375,7.489999771118164
R19041414177929,random,ir107,R19041414177929_ir107_fi770_random_2019_0101_0430.npz,-59.939998626708984,19.149999618530273
R19013012127574,random,ir107,R19013012127574_ir107_fi795_random_2019_0101_0430.npz,-46.68000030517578,4.309999942779541
R19010809347288,random,ir107,R19010809347288_ir107_fi807_random_2019_0101_0430.npz,-55.19999694824219,-1.5299999713897705
R19011523267718,random,ir107,R19011523267718_ir107_fi812_random_2019_0101_0430.npz,-36.73999786376953,11.819999694824219
R19030110387396,random,ir107,R19030110387396_ir107_fi897_random_2019_0101_0430.npz,-59.7599983215332,18.260000228881836
R19021718328620,random,ir107,R19021718328620_ir107_fi928_random_2019_0101_0430.npz,-31.920000076293945,0.6800000071525574
R19041215417827,random,ir107,R19041215417827_ir107_fi945_random_2019_0101_0430.npz,-39.869998931884766,17.719999313354492
R19042118288330,random,ir107,R19042118288330_ir107_fi970_random_2019_0101_0430.npz,-60.3599967956543,16.600000381469727
R19031708508684,random,ir107,R19031708508684_ir107_fi993_random_2019_0101_0430.npz,-34.849998474121094,-0.4099999964237213
R19021402477356,random,ir107,R19021402477356_ir107_fi1005_random_2019_0101_0430.npz,-55.779998779296875,7.009999752044678
R19030701017386,random,ir107,R19030701017386_ir107_fi1026_random_2019_0101_0430.npz,-53.57999801635742,11.539999961853027
R19013112347334,random,ir107,R19013112347334_ir107_fi1031_random_2019_0101_0430.npz,-47.04999923706055,9.789999961853027
R19032903147417,random,ir107,R19032903147417_ir107_fi1047_random_2019_0101_0430.npz,-24.1299991607666,21.68000030517578
R19021507057541,random,ir107,R19021507057541_ir107_fi1088_random_2019_0101_0430.npz,-64.3699951171875,12.799999237060547
R19022219407742,random,ir107,R19022219407742_ir107_fi1121_random_2019_0101_0430.npz,-53.19999694824219,11.010000228881836
R19031919578040,random,ir107,R19031919578040_ir107_fi1156_random_2019_0101_0430.npz,-50.30999755859375,14.549999237060547
R19031919577775,random,ir107,R19031919577775_ir107_fi1157_random_2019_0101_0430.npz,-47.81999969482422,27.170000076293945
R19011316597707,random,ir107,R19011316597707_ir107_fi1197_random_2019_0101_0430.npz,-56.36000061035156,15.579999923706055
R19041506128044,random,ir107,R19041506128044_ir107_fi1201_random_2019_0101_0430.npz,-327.67999267578125,14.389999389648438
R19041506128118,random,ir107,R19041506128118_ir107_fi1202_random_2019_0101_0430.npz,-327.67999267578125,15.029999732971191
R19041506127405,random,ir107,R19041506127405_ir107_fi1203_random_2019_0101_0430.npz,-42.65999984741211,18.520000457763672
R19022214247545,random,ir107,R19022214247545_ir107_fi1209_random_2019_0101_0430.npz,-57.55999755859375,19.44999885559082
R19043014158415,random,ir107,R19043014158415_ir107_fi1211_random_2019_0101_0430.npz,-57.27000045776367,2.3299999237060547
R19031015558068,random,ir107,R19031015558068_ir107_fi1259_random_2019_0101_0430.npz,-62.959999084472656,9.769999504089355
R19011205527302,random,ir107,R19011205527302_ir107_fi1297_random_2019_0101_0430.npz,-46.07999801635742,18.34000015258789
R19011207407756,random,ir107,R19011207407756_ir107_fi1318_random_2019_0101_0430.npz,-59.75,4.480000019073486
R19041405197596,random,ir107,R19041405197596_ir107_fi1329_random_2019_0101_0430.npz,-40.79999923706055,10.389999389648438
R19012800207946,random,ir107,R19012800207946_ir107_fi1334_random_2019_0101_0430.npz,-65.36000061035156,-1.5399999618530273
R19012800208304,random,ir107,R19012800208304_ir107_fi1335_random_2019_0101_0430.npz,-56.5,-0.3400000035762787
R19030513207622,random,ir107,R19030513207622_ir107_fi1362_random_2019_0101_0430.npz,-54.11000061035156,4.650000095367432
R19021906157488,random,ir107,R19021906157488_ir107_fi1394_random_2019_0101_0430.npz,-63.91999816894531,12.639999389648438
R19021720337803,random,ir107,R19021720337803_ir107_fi1467_random_2019_0101_0430.npz,-57.63999938964844,8.559999465942383
R19011517297464,random,ir107,R19011517297464_ir107_fi1519_random_2019_0101_0430.npz,-56.46999740600586,-7.199999809265137
R19022620097718,random,ir107,R19022620097718_ir107_fi1523_random_2019_0101_0430.npz,-45.93000030517578,23.329999923706055
R19011005317510,random,ir107,R19011005317510_ir107_fi1626_random_2019_0101_0430.npz,-53.57999801635742,4.799999713897705
R19042618208038,random,ir107,R19042618208038_ir107_fi1636_random_2019_0101_0430.npz,-58.8599967956543,21.529998779296875
R19032407368211,random,ir107,R19032407368211_ir107_fi1661_random_2019_0101_0430.npz,-57.68000030517578,2.9099998474121094
R19042600597399,random,ir107,R19042600597399_ir107_fi1677_random_2019_0101_0430.npz,-71.56999969482422,19.100000381469727
R19021709057466,random,ir107,R19021709057466_ir107_fi1679_random_2019_0101_0430.npz,-19.5,17.649999618530273
R19010512298045,random,ir107,R19010512298045_ir107_fi1720_random_2019_0101_0430.npz,-42.25,-0.85999995470047
R19040818137722,random,ir107,R19040818137722_ir107_fi1768_random_2019_0101_0430.npz,-62.53999710083008,18.770000457763672
R19011503427361,random,ir107,R19011503427361_ir107_fi1785_random_2019_0101_0430.npz,-52.869998931884766,10.800000190734863
R19012714287362,random,ir107,R19012714287362_ir107_fi1814_random_2019_0101_0430.npz,-61.40999984741211,9.039999961853027
R19021520408116,random,ir107,R19021520408116_ir107_fi1822_random_2019_0101_0430.npz,-49.689998626708984,12.210000038146973
R19020707257725,random,ir107,R19020707257725_ir107_fi1841_random_2019_0101_0430.npz,-60.40999984741211,10.269999504089355
R19011019397116,random,ir107,R19011019397116_ir107_fi1850_random_2019_0101_0430.npz,7.639999866485596,28.989999771118164
R19030604387292,random,ir107,R19030604387292_ir107_fi1863_random_2019_0101_0430.npz,-327.67999267578125,10.269999504089355
R19040219207707,random,ir107,R19040219207707_ir107_fi1919_random_2019_0101_0430.npz,-58.03999710083008,18.65999984741211
R19040818487493,random,ir107,R19040818487493_ir107_fi1923_random_2019_0101_0430.npz,-55.459999084472656,28.579999923706055
R19020108147398,random,ir107,R19020108147398_ir107_fi1993_random_2019_0101_0430.npz,-60.3599967956543,4.079999923706055
R19040611408594,random,ir107,R19040611408594_ir107_fi1996_random_2019_0101_0430.npz,-53.37999725341797,5.5
R19041215417960,random,ir069,R19041215417960_ir069_fi12_random_2019_0101_0430.npz,-61.38999938964844,-31.51999855041504
R19041215417541,random,ir069,R19041215417541_ir069_fi13_random_2019_0101_0430.npz,-58.189998626708984,-26.6299991607666
R19021804457862,random,ir069,R19021804457862_ir069_fi62_random_2019_0101_0430.npz,-62.56999969482422,-28.709999084472656
R19041002138103,random,ir069,R19041002138103_ir069_fi68_random_2019_0101_0430.npz,-63.84000015258789,-33.05999755859375
R19041002137505,random,ir069,R19041002137505_ir069_fi71_random_2019_0101_0430.npz,-72.55999755859375,-20.3799991607666
R19011717427730,random,ir069,R19011717427730_ir069_fi86_random_2019_0101_0430.npz,-49.36000061035156,-19.19999885559082
R19020721318033,random,ir069,R19020721318033_ir069_fi90_random_2019_0101_0430.npz,-61.349998474121094,-15.619999885559082
R19020721317972,random,ir069,R19020721317972_ir069_fi91_random_2019_0101_0430.npz,-61.349998474121094,-28.149999618530273
R19030604388509,random,ir069,R19030604388509_ir069_fi105_random_2019_0101_0430.npz,-41.45000076293945,-28.01999855041504
R19032203558014,random,ir069,R19032203558014_ir069_fi141_random_2019_0101_0430.npz,-58.97999954223633,-16.100000381469727
R19022620097467,random,ir069,R19022620097467_ir069_fi169_random_2019_0101_0430.npz,-61.209999084472656,-22.779998779296875
R19032916327729,random,ir069,R19032916327729_ir069_fi176_random_2019_0101_0430.npz,-69.36000061035156,-25.399999618530273
R19021523127585,random,ir069,R19021523127585_ir069_fi225_random_2019_0101_0430.npz,-60.55999755859375,-16.10999870300293
R19021523127849,random,ir069,R19021523127849_ir069_fi228_random_2019_0101_0430.npz,-51.66999816894531,-21.69999885559082
R19041407467427,random,ir069,R19041407467427_ir069_fi248_random_2019_0101_0430.npz,-27.809999465942383,-9.809999465942383
R19020720437350,random,ir069,R19020720437350_ir069_fi265_random_2019_0101_0430.npz,-43.22999954223633,-26.349998474121094
R19011216307575,random,ir069,R19011216307575_ir069_fi346_random_2019_0101_0430.npz,-52.56999969482422,-15.089999198913574
R19010802447618,random,ir069,R19010802447618_ir069_fi356_random_2019_0101_0430.npz,-53.86000061035156,-24.84000015258789
R19042810227764,random,ir069,R19042810227764_ir069_fi371_random_2019_0101_0430.npz,-52.96999740600586,-24.029998779296875
R19032419228230,random,ir069,R19032419228230_ir069_fi378_random_2019_0101_0430.npz,-50.91999816894531,-30.0
R19022409418394,random,ir069,R19022409418394_ir069_fi394_random_2019_0101_0430.npz,-55.189998626708984,-22.439998626708984
R19010805018164,random,ir069,R19010805018164_ir069_fi412_random_2019_0101_0430.npz,-51.03999710083008,-22.459999084472656
R19011303417554,random,ir069,R19011303417554_ir069_fi427_random_2019_0101_0430.npz,-47.2599983215332,-14.219999313354492
R19031021017422,random,ir069,R19031021017422_ir069_fi459_random_2019_0101_0430.npz,-58.849998474121094,-23.149999618530273
R19042816407101,random,ir069,R19042816407101_ir069_fi498_random_2019_0101_0430.npz,-64.30999755859375,-15.380000114440918
R19012111147501,random,ir069,R19012111147501_ir069_fi528_random_2019_0101_0430.npz,-69.90999603271484,-14.899999618530273
R19010900068221,random,ir069,R19010900068221_ir069_fi577_random_2019_0101_0430.npz,-48.07999801635742,-22.869998931884766
R19010900067733,random,ir069,R19010900067733_ir069_fi579_random_2019_0101_0430.npz,-61.1099967956543,-39.70000076293945
R19010802577357,random,ir069,R19010802577357_ir069_fi592_random_2019_0101_0430.npz,-57.63999938964844,-36.25
R19032920257963,random,ir069,R19032920257963_ir069_fi632_random_2019_0101_0430.npz,-68.52999877929688,-21.68000030517578
R19043019347552,random,ir069,R19043019347552_ir069_fi633_random_2019_0101_0430.npz,-50.73999786376953,-24.35999870300293
R19043019347429,random,ir069,R19043019347429_ir069_fi636_random_2019_0101_0430.npz,-57.5,-24.6299991607666
R19043019348022,random,ir069,R19043019348022_ir069_fi638_random_2019_0101_0430.npz,-74.0999984741211,-28.729999542236328
R19011020177144,random,ir069,R19011020177144_ir069_fi661_random_2019_0101_0430.npz,-23.35999870300293,-15.869999885559082
R19013003587480,random,ir069,R19013003587480_ir069_fi687_random_2019_0101_0430.npz,-51.64999771118164,-27.479999542236328
R19012907447616,random,ir069,R19012907447616_ir069_fi721_random_2019_0101_0430.npz,-51.03999710083008,-24.34000015258789
R19042706098065,random,ir069,R19042706098065_ir069_fi731_random_2019_0101_0430.npz,-69.11000061035156,-27.670000076293945
R19031207257370,random,ir069,R19031207257370_ir069_fi752_random_2019_0101_0430.npz,-48.63999938964844,-20.559999465942383
R19041414177929,random,ir069,R19041414177929_ir069_fi770_random_2019_0101_0430.npz,-61.40999984741211,-23.189998626708984
R19013012127574,random,ir069,R19013012127574_ir069_fi795_random_2019_0101_0430.npz,-53.98999786376953,-33.75
R19010809347288,random,ir069,R19010809347288_ir069_fi807_random_2019_0101_0430.npz,-57.599998474121094,-38.0
R19011523267718,random,ir069,R19011523267718_ir069_fi812_random_2019_0101_0430.npz,-46.02000045776367,-21.729999542236328
R19030110387396,random,ir069,R19030110387396_ir069_fi897_random_2019_0101_0430.npz,-60.529998779296875,-16.139999389648438
R19021718328620,random,ir069,R19021718328620_ir069_fi928_random_2019_0101_0430.npz,-43.97999954223633,-25.599998474121094
R19041215417827,random,ir069,R19041215417827_ir069_fi945_random_2019_0101_0430.npz,-48.47999954223633,-32.73999786376953
R19042118288330,random,ir069,R19042118288330_ir069_fi970_random_2019_0101_0430.npz,-61.3599967956543,-31.60999870300293
R19031708508684,random,ir069,R19031708508684_ir069_fi993_random_2019_0101_0430.npz,-40.56999969482422,-24.94999885559082
R19021402477356,random,ir069,R19021402477356_ir069_fi1005_random_2019_0101_0430.npz,-56.81999969482422,-22.229999542236328
R19030701017386,random,ir069,R19030701017386_ir069_fi1026_random_2019_0101_0430.npz,-56.119998931884766,-26.739999771118164
R19013112347334,random,ir069,R19013112347334_ir069_fi1031_random_2019_0101_0430.npz,-49.5,-21.78999900817871
R19032903147417,random,ir069,R19032903147417_ir069_fi1047_random_2019_0101_0430.npz,-39.869998931884766,-18.440000534057617
R19021507057541,random,ir069,R19021507057541_ir069_fi1088_random_2019_0101_0430.npz,-66.1199951171875,-26.149999618530273
R19022219407742,random,ir069,R19022219407742_ir069_fi1121_random_2019_0101_0430.npz,-55.04999923706055,-25.65999984741211
R19031919578040,random,ir069,R19031919578040_ir069_fi1156_random_2019_0101_0430.npz,-52.29999923706055,-27.10999870300293
R19031919577775,random,ir069,R19031919577775_ir069_fi1157_random_2019_0101_0430.npz,-50.15999984741211,-24.10999870300293
R19011316597707,random,ir069,R19011316597707_ir069_fi1197_random_2019_0101_0430.npz,-58.37999725341797,-22.75
R19041506128044,random,ir069,R19041506128044_ir069_fi1201_random_2019_0101_0430.npz,-327.67999267578125,-20.81999969482422
R19041506128118,random,ir069,R19041506128118_ir069_fi1202_random_2019_0101_0430.npz,-327.67999267578125,-15.809999465942383
R19041506127405,random,ir069,R19041506127405_ir069_fi1203_random_2019_0101_0430.npz,-49.64999771118164,-14.139999389648438
R19022214247545,random,ir069,R19022214247545_ir069_fi1209_random_2019_0101_0430.npz,-59.57999801635742,-27.170000076293945
R19043014158415,random,ir069,R19043014158415_ir069_fi1211_random_2019_0101_0430.npz,-58.5099983215332,-32.88999938964844
R19031015558068,random,ir069,R19031015558068_ir069_fi1259_random_2019_0101_0430.npz,-63.89999771118164,-19.829999923706055
R19011205527302,random,ir069,R19011205527302_ir069_fi1297_random_2019_0101_0430.npz,-50.37999725341797,-9.529999732971191
R19011207407756,random,ir069,R19011207407756_ir069_fi1318_random_2019_0101_0430.npz,-60.25,-18.690000534057617
R19041405197596,random,ir069,R19041405197596_ir069_fi1329_random_2019_0101_0430.npz,-44.2599983215332,-10.219999313354492
R19012800207946,random,ir069,R19012800207946_ir069_fi1334_random_2019_0101_0430.npz,-65.93999481201172,-25.139999389648438
R19012800208304,random,ir069,R19012800208304_ir069_fi1335_random_2019_0101_0430.npz,-57.87999725341797,-30.709999084472656
R19030513207622,random,ir069,R19030513207622_ir069_fi1362_random_2019_0101_0430.npz,-55.47999954223633,-19.25
R19021906157488,random,ir069,R19021906157488_ir069_fi1394_random_2019_0101_0430.npz,-67.88999938964844,-20.559999465942383
R19021720337803,random,ir069,R19021720337803_ir069_fi1467_random_2019_0101_0430.npz,-59.22999954223633,-27.59000015258789
R19011517297464,random,ir069,R19011517297464_ir069_fi1519_random_2019_0101_0430.npz,-57.7599983215332,-32.18000030517578
R19022620097718,random,ir069,R19022620097718_ir069_fi1523_random_2019_0101_0430.npz,-51.689998626708984,-19.729999542236328
R19011005317510,random,ir069,R19011005317510_ir069_fi1626_random_2019_0101_0430.npz,-55.72999954223633,-28.34000015258789
R19042618208038,random,ir069,R19042618208038_ir069_fi1636_random_2019_0101_0430.npz,-61.03999710083008,-15.359999656677246
R19032407368211,random,ir069,R19032407368211_ir069_fi1661_random_2019_0101_0430.npz,-58.79999923706055,-26.420000076293945
R19042600597399,random,ir069,R19042600597399_ir069_fi1677_random_2019_0101_0430.npz,-72.40999603271484,-10.949999809265137
R19021709057466,random,ir069,R19021709057466_ir069_fi1679_random_2019_0101_0430.npz,-37.130001068115234,-21.649999618530273
R19010512298045,random,ir069,R19010512298045_ir069_fi1720_random_2019_0101_0430.npz,-49.39999771118164,-23.850000381469727
R19040818137722,random,ir069,R19040818137722_ir069_fi1768_random_2019_0101_0430.npz,-63.14999771118164,-22.139999389648438
R19011503427361,random,ir069,R19011503427361_ir069_fi1785_random_2019_0101_0430.npz,-54.78999710083008,-31.299999237060547
R19012714287362,random,ir069,R19012714287362_ir069_fi1814_random_2019_0101_0430.npz,-62.64999771118164,-30.049999237060547
R19021520408116,random,ir069,R19021520408116_ir069_fi1822_random_2019_0101_0430.npz,-52.05999755859375,-21.729999542236328
R19020707257725,random,ir069,R19020707257725_ir069_fi1841_random_2019_0101_0430.npz,-62.18000030517578,-14.289999961853027
R19011019397116,random,ir069,R19011019397116_ir069_fi1850_random_2019_0101_0430.npz,-24.10999870300293,-17.899999618530273
R19030604387292,random,ir069,R19030604387292_ir069_fi1863_random_2019_0101_0430.npz,-327.67999267578125,-19.84000015258789
R19040219207707,random,ir069,R19040219207707_ir069_fi1919_random_2019_0101_0430.npz,-58.75,-13.119999885559082
R19040818487493,random,ir069,R19040818487493_ir069_fi1923_random_2019_0101_0430.npz,-56.80999755859375,-10.899999618530273
R19020108147398,random,ir069,R19020108147398_ir069_fi1993_random_2019_0101_0430.npz,-61.22999954223633,-25.76999855041504
R19040611408594,random,ir069,R19040611408594_ir069_fi1996_random_2019_0101_0430.npz,-57.91999816894531,-23.809999465942383
R18062010097310,random,ir069,R18062010097310_ir069_fi28_random_2018_0501_0831.npz,-86.22999572753906,-26.469999313354492
R18072919178350,random,ir069,R18072919178350_ir069_fi47_random_2018_0501_0831.npz,-60.34000015258789,-25.26999855041504
R18062908178552,random,ir069,R18062908178552_ir069_fi50_random_2018_0501_0831.npz,-80.18999481201172,-26.389999389648438
R18072001217434,random,ir069,R18072001217434_ir069_fi62_random_2018_0501_0831.npz,-80.2699966430664,-16.649999618530273
R18080517057812,random,ir069,R18080517057812_ir069_fi87_random_2018_0501_0831.npz,-59.91999816894531,-21.69999885559082
R18060207557990,random,ir069,R18060207557990_ir069_fi141_random_2018_0501_0831.npz,-76.45999908447266,-15.279999732971191
R18071614367863,random,ir069,R18071614367863_ir069_fi218_random_2018_0501_0831.npz,-73.80999755859375,-19.869998931884766
R18071614367714,random,ir069,R18071614367714_ir069_fi219_random_2018_0501_0831.npz,-73.65999603271484,-19.079999923706055
R18062911448153,random,ir069,R18062911448153_ir069_fi223_random_2018_0501_0831.npz,-57.13999938964844,-26.139999389648438
R18070805277481,random,ir069,R18070805277481_ir069_fi265_random_2018_0501_0831.npz,-59.78999710083008,-20.149999618530273
R18072913267533,random,ir069,R18072913267533_ir069_fi301_random_2018_0501_0831.npz,-57.849998474121094,-19.420000076293945
R18072913267189,random,ir069,R18072913267189_ir069_fi302_random_2018_0501_0831.npz,-77.56999969482422,-28.3799991607666
R18072913267995,random,ir069,R18072913267995_ir069_fi305_random_2018_0501_0831.npz,-60.15999984741211,-21.709999084472656
R18070414557463,random,ir069,R18070414557463_ir069_fi328_random_2018_0501_0831.npz,-66.15999603271484,-21.68000030517578
R18062404178150,random,ir069,R18062404178150_ir069_fi349_random_2018_0501_0831.npz,-54.779998779296875,-23.15999984741211
R18080718498213,random,ir069,R18080718498213_ir069_fi353_random_2018_0501_0831.npz,-60.3599967956543,-21.81999969482422
R18070203327437,random,ir069,R18070203327437_ir069_fi402_random_2018_0501_0831.npz,-76.11000061035156,-15.739999771118164
R18081101277475,random,ir069,R18081101277475_ir069_fi414_random_2018_0501_0831.npz,-77.75,-25.010000228881836
R18082213028469,random,ir069,R18082213028469_ir069_fi434_random_2018_0501_0831.npz,-51.69999694824219,-20.059999465942383
R18071311167436,random,ir069,R18071311167436_ir069_fi463_random_2018_0501_0831.npz,-59.65999984741211,-29.5
R18072207297487,random,ir069,R18072207297487_ir069_fi465_random_2018_0501_0831.npz,-40.55999755859375,-21.529998779296875
R18070817557420,random,ir069,R18070817557420_ir069_fi546_random_2018_0501_0831.npz,-72.72000122070312,-23.44999885559082
R18083018527809,random,ir069,R18083018527809_ir069_fi555_random_2018_0501_0831.npz,-75.06999969482422,-22.170000076293945
R18062410487794,random,ir069,R18062410487794_ir069_fi600_random_2018_0501_0831.npz,-83.55999755859375,-27.889999389648438
R18080806547858,random,ir069,R18080806547858_ir069_fi611_random_2018_0501_0831.npz,-68.3499984741211,-17.149999618530273
R18071711527970,random,ir069,R18071711527970_ir069_fi625_random_2018_0501_0831.npz,-80.1500015258789,-17.739999771118164
R18070414558371,random,ir069,R18070414558371_ir069_fi642_random_2018_0501_0831.npz,-76.77999877929688,-17.469999313354492
R18082305307468,random,ir069,R18082305307468_ir069_fi678_random_2018_0501_0831.npz,-70.54000091552734,-17.639999389648438
R18082305307548,random,ir069,R18082305307548_ir069_fi679_random_2018_0501_0831.npz,-53.18000030517578,-16.3799991607666
R18073122187465,random,ir069,R18073122187465_ir069_fi702_random_2018_0501_0831.npz,-76.06999969482422,-12.139999389648438
R18071201527552,random,ir069,R18071201527552_ir069_fi728_random_2018_0501_0831.npz,-52.54999923706055,-15.90999984741211
R18081303377840,random,ir069,R18081303377840_ir069_fi762_random_2018_0501_0831.npz,-71.45999908447266,-28.739999771118164
R18072211157789,random,ir069,R18072211157789_ir069_fi770_random_2018_0501_0831.npz,-53.599998474121094,-19.170000076293945
R18073016097670,random,ir069,R18073016097670_ir069_fi794_random_2018_0501_0831.npz,-75.77999877929688,-23.279998779296875
R18081619417825,random,ir069,R18081619417825_ir069_fi817_random_2018_0501_0831.npz,-45.40999984741211,-24.51999855041504
R18080507538583,random,ir069,R18080507538583_ir069_fi849_random_2018_0501_0831.npz,-46.22999954223633,-17.639999389648438
R18072922407550,random,ir069,R18072922407550_ir069_fi873_random_2018_0501_0831.npz,-58.13999938964844,-22.059999465942383
R18071711508055,random,ir069,R18071711508055_ir069_fi893_random_2018_0501_0831.npz,-66.5,-19.739999771118164
R18072012408301,random,ir069,R18072012408301_ir069_fi907_random_2018_0501_0831.npz,-50.75,-18.190000534057617
R18072011007983,random,ir069,R18072011007983_ir069_fi943_random_2018_0501_0831.npz,-59.8599967956543,-14.969999313354492
R18070709527780,random,ir069,R18070709527780_ir069_fi948_random_2018_0501_0831.npz,-73.33000183105469,-19.35999870300293
R18070709527501,random,ir069,R18070709527501_ir069_fi949_random_2018_0501_0831.npz,-55.02000045776367,-22.649999618530273
R18072117587411,random,ir069,R18072117587411_ir069_fi963_random_2018_0501_0831.npz,-82.6199951171875,-18.579999923706055
R18062404128014,random,ir069,R18062404128014_ir069_fi982_random_2018_0501_0831.npz,-66.63999938964844,-23.10999870300293
R18070222277814,random,ir069,R18070222277814_ir069_fi1043_random_2018_0501_0831.npz,-64.97999572753906,-20.10999870300293
R18061917127884,random,ir069,R18061917127884_ir069_fi1067_random_2018_0501_0831.npz,-70.87999725341797,-15.229999542236328
R18052221377377,random,ir069,R18052221377377_ir069_fi1112_random_2018_0501_0831.npz,-70.18999481201172,-16.520000457763672
R18052221378023,random,ir069,R18052221378023_ir069_fi1116_random_2018_0501_0831.npz,-70.04000091552734,-25.399999618530273
R18071412137776,random,ir069,R18071412137776_ir069_fi1148_random_2018_0501_0831.npz,-67.41999816894531,-22.239999771118164
R18083107138206,random,ir069,R18083107138206_ir069_fi1192_random_2018_0501_0831.npz,-327.67999267578125,-23.489999771118164
R18071314507283,random,ir069,R18071314507283_ir069_fi1215_random_2018_0501_0831.npz,-54.599998474121094,-26.01999855041504
R18062318337572,random,ir069,R18062318337572_ir069_fi1225_random_2018_0501_0831.npz,-37.21999740600586,-19.479999542236328
R18072909598073,random,ir069,R18072909598073_ir069_fi1245_random_2018_0501_0831.npz,-62.16999816894531,-23.53999900817871
R18082619327792,random,ir069,R18082619327792_ir069_fi1262_random_2018_0501_0831.npz,-54.599998474121094,-29.01999855041504
R18082302217793,random,ir069,R18082302217793_ir069_fi1282_random_2018_0501_0831.npz,-63.94999694824219,-19.270000457763672
R18062209277822,random,ir069,R18062209277822_ir069_fi1287_random_2018_0501_0831.npz,-72.02999877929688,-19.1299991607666
R18062209278086,random,ir069,R18062209278086_ir069_fi1289_random_2018_0501_0831.npz,-55.279998779296875,-20.5
R18080720327932,random,ir069,R18080720327932_ir069_fi1326_random_2018_0501_0831.npz,-75.3699951171875,-22.78999900817871
R18051701457551,random,ir069,R18051701457551_ir069_fi1355_random_2018_0501_0831.npz,-68.98999786376953,-23.489999771118164
R18070717327581,random,ir069,R18070717327581_ir069_fi1361_random_2018_0501_0831.npz,-77.23999786376953,-25.5
R18081917417520,random,ir069,R18081917417520_ir069_fi1396_random_2018_0501_0831.npz,-56.78999710083008,-15.049999237060547
R18081917417448,random,ir069,R18081917417448_ir069_fi1399_random_2018_0501_0831.npz,-79.18000030517578,-25.350000381469727
R18070910477418,random,ir069,R18070910477418_ir069_fi1423_random_2018_0501_0831.npz,-67.33999633789062,-16.170000076293945
R18070503498176,random,ir069,R18070503498176_ir069_fi1461_random_2018_0501_0831.npz,-77.0,-21.369998931884766
R18070817287408,random,ir069,R18070817287408_ir069_fi1466_random_2018_0501_0831.npz,-74.27999877929688,-26.68000030517578
R18081119307446,random,ir069,R18081119307446_ir069_fi1527_random_2018_0501_0831.npz,-77.06999969482422,-25.439998626708984
R18082801488318,random,ir069,R18082801488318_ir069_fi1530_random_2018_0501_0831.npz,-80.54999542236328,-16.6299991607666
R18082518367165,random,ir069,R18082518367165_ir069_fi1538_random_2018_0501_0831.npz,-75.97000122070312,-23.3799991607666
R18082505348469,random,ir069,R18082505348469_ir069_fi1576_random_2018_0501_0831.npz,-57.13999938964844,-23.65999984741211
R18071200017136,random,ir069,R18071200017136_ir069_fi1610_random_2018_0501_0831.npz,-73.93000030517578,-22.579999923706055
R18080722268425,random,ir069,R18080722268425_ir069_fi1720_random_2018_0501_0831.npz,-56.36000061035156,-22.0
R18080103598156,random,ir069,R18080103598156_ir069_fi1742_random_2018_0501_0831.npz,-62.43000030517578,-26.06999969482422
R18080103597442,random,ir069,R18080103597442_ir069_fi1746_random_2018_0501_0831.npz,-76.86000061035156,-29.559999465942383
R18082205467704,random,ir069,R18082205467704_ir069_fi1784_random_2018_0501_0831.npz,-33.630001068115234,-23.25
R18071301357611,random,ir069,R18071301357611_ir069_fi1811_random_2018_0501_0831.npz,-70.33000183105469,-25.779998779296875
R18061910557969,random,ir069,R18061910557969_ir069_fi1852_random_2018_0501_0831.npz,-59.279998779296875,-19.139999389648438
R18070214547414,random,ir069,R18070214547414_ir069_fi1934_random_2018_0501_0831.npz,-73.19999694824219,-22.739999771118164
R18071213137973,random,ir069,R18071213137973_ir069_fi1945_random_2018_0501_0831.npz,-35.439998626708984,-16.399999618530273
R18062307238651,random,ir069,R18062307238651_ir069_fi1969_random_2018_0501_0831.npz,-50.459999084472656,-26.799999237060547
R18072002448189,random,ir069,R18072002448189_ir069_fi1990_random_2018_0501_0831.npz,-66.77999877929688,-12.09000015258789
R18073018548050,random,ir069,R18073018548050_ir069_fi2006_random_2018_0501_0831.npz,-53.459999084472656,-25.1299991607666
R18071402178250,random,ir069,R18071402178250_ir069_fi2035_random_2018_0501_0831.npz,-76.62999725341797,-17.3799991607666
R18072523597563,random,ir069,R18072523597563_ir069_fi2050_random_2018_0501_0831.npz,-69.33999633789062,-17.65999984741211
R18082013067797,random,ir069,R18082013067797_ir069_fi2088_random_2018_0501_0831.npz,-59.55999755859375,-15.739999771118164
R18082013068223,random,ir069,R18082013068223_ir069_fi2090_random_2018_0501_0831.npz,-56.82999801635742,-16.329999923706055
R18071118477554,random,ir069,R18071118477554_ir069_fi2098_random_2018_0501_0831.npz,-80.0999984741211,-22.40999984741211
R18071118477478,random,ir069,R18071118477478_ir069_fi2100_random_2018_0501_0831.npz,-79.79999542236328,-19.279998779296875
R18062010097310,random,ir107,R18062010097310_ir107_fi28_random_2018_0501_0831.npz,-86.54999542236328,18.389999389648438
R18072919178350,random,ir107,R18072919178350_ir107_fi47_random_2018_0501_0831.npz,-59.09000015258789,29.439998626708984
R18062908178552,random,ir107,R18062908178552_ir107_fi50_random_2018_0501_0831.npz,-80.41999816894531,18.100000381469727
R18072001217434,random,ir107,R18072001217434_ir107_fi62_random_2018_0501_0831.npz,-79.22999572753906,21.549999237060547
R18080517057812,random,ir107,R18080517057812_ir107_fi87_random_2018_0501_0831.npz,-57.91999816894531,41.189998626708984
